Using January 2024 Universe,


Cusip,ISIN,Description,Ticker,Coupon,Maturity,Composite Rating,Currency,Country,Sector Level 1,Sector Level 2,Sector Level 3,Sector Level 4,Type,Face Value,Price,Accrued Interest,% Weight,Cash,Duration To Worst,Yield to Worst,Effective Duration,Effective Yield,OAS vs Govt,Prior Month-End Price,Prior Month-End Accrued Interest,Prior Month-End % Weight,Prior Month-End Duration To Worst,Prior Month-End Yield To Worst,Prior Month-End Effective Duration,Prior Month-End Effective Yield,Prior Month-End OAS vs Govt,TRR % MTD LOC,Excess Rtn % MTD,Asset Swap Spread,Prior Month-End Asset Swap Spread,OAS vs Swap ,Prior Month-End OAS vs Swap,
'ZP539286',XS2107332640,Goldman Sachs Group Inc.,GS,0.875,1/21/2030,A3,EUR,US,Corporate,Financial,Financial Services,Brokerage,SNPR,1250.0,84.645400,0.836644,0.03702,0.000000,5.630,3.763,5.704,3.728,177,86.029,0.827,0.03734,5.659,3.473,5.725,3.443,158,-1.582,-1.016,113,94,125,103,
'6VLAR9XX',XS2404642923,Goldman Sachs Group Inc.,GS,0.875,5/9/2029,A3,EUR,US,Corporate,Financial,Financial Services,Brokerage,SNPR,1000.0,85.651000,0.576161,0.02988,0.000000,5.003,3.902,5.069,3.865,190,86.917,0.567,0.03009,5.030,3.606,5.084,3.573,171,-1.437,-0.921,126,107,138,116,
'76JK51XX',XS2441552192,Goldman Sachs Group Inc.,GS,1.250,2/7/2029,A3,EUR,US,Corporate,Financial,Financial Services,Brokerage,SNPR,1250.0,88.220000,1.136986,0.03870,0.000000,4.710,3.841,4.766,3.804,182,89.464,1.123,0.03895,4.736,3.543,4.780,3.510,163,-1.358,-0.870,122,102,131,109,
'6PYVOPXX',XS2389353264,Goldman Sachs Group Inc.,GS,0.750,3/23/2032,A3,EUR,US,Corporate,Financial,Financial Services,Brokerage,SNPR,1250.0,78.249600,0.590164,0.03415,0.000000,7.605,3.895,7.743,3.858,183,79.890,0.582,0.03460,7.640,3.621,7.768,3.588,165,-2.028,-1.327,118,100,136,114,
'7WDV5AXX',XS2536502227,Goldman Sachs Group Inc.,GS,4.000,9/21/2029,A3,EUR,US,Corporate,Financial,Financial Services,Brokerage,SNPR,1000.0,101.546000,1.158470,0.03558,0.000000,4.784,3.681,4.951,3.617,164,103.176,1.115,0.03587,4.814,3.354,4.965,3.300,142,-1.521,-1.025,113,89,112,88,
'AP028861',XS1681519184,GlaxoSmithKline Capital PLC,GSK,1.000,9/12/2026,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,700.0,94.821080,0.314208,0.02307,0.000000,2.577,3.036,2.582,3.007,77,95.315,0.303,0.02302,2.593,2.828,2.587,2.799,66,-0.505,-0.256,31,20,32,20,
'AP029029',XS1681520356,GlaxoSmithKline Capital PLC,GSK,1.375,9/12/2029,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,500.0,91.646400,0.432036,0.01595,0.000000,5.315,2.994,5.333,2.965,100,92.617,0.417,0.01600,5.338,2.794,5.343,2.765,90,-1.027,-0.491,45,33,48,35,
'AS639824',XS1822828122,GlaxoSmithKline Capital PLC,GSK,1.250,5/21/2026,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1000.0,95.844020,0.782104,0.03348,0.000000,2.266,3.090,2.272,3.065,77,96.214,0.768,0.03336,2.281,2.914,2.270,2.889,69,-0.368,-0.154,30,22,31,23,
'AS639825',XS1822829799,GlaxoSmithKline Capital PLC,GSK,1.750,5/21/2030,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,750.0,92.246680,1.094945,0.02426,0.000000,5.823,3.108,5.849,3.077,111,93.602,1.076,0.02442,5.851,2.859,5.864,2.829,96,-1.411,-0.838,56,39,59,41,
'ED975079',XS0222383027,GlaxoSmithKline Capital PLC,GSK,4.000,6/16/2025,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,750.0,100.404000,2.218579,0.02667,0.000000,1.357,3.695,1.379,3.661,90,100.810,2.175,0.02657,1.371,3.409,1.391,3.380,73,-0.352,-0.263,51,31,51,31,
'83PLKQXX',XS2553817680,GSK Capital B.V,GSK,3.000,11/28/2027,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,500.0,99.886000,0.311475,0.01736,0.000000,3.615,3.030,3.524,2.950,87,100.774,0.279,0.01738,3.411,2.775,3.528,2.699,72,-0.847,-0.494,41,24,41,24,
'83PLKRXX',XS2553817763,GSK Capital B.V,GSK,3.125,11/28/2032,A2,EUR,GB,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,700.0,99.629010,0.324454,0.02424,0.000000,7.635,3.173,7.696,3.130,106,101.206,0.290,0.02444,7.479,2.965,7.720,2.926,94,-1.520,-0.839,61,46,61,46,
'AN738444',XS1623616783,Global Switch Holdings Limited,GSWITC,2.250,5/31/2027,BBB2,EUR,GB,Corporate,Industrials,Telecommunications,Telecom - Wireline Integrated & Services,SENR,500.0,97.049200,1.346311,0.01705,0.000000,3.168,3.176,3.121,3.097,95,97.192,1.322,0.01694,3.180,3.128,3.130,3.049,100,-0.120,0.189,50,54,51,55,
'ZO729371',XS2241825111,Global Switch Finance B.V.,GSWITC,1.375,10/7/2030,BBB2,EUR,GB,Corporate,Industrials,Telecommunications,Telecom - Wireline Integrated & Services,SENR,700.0,89.822520,0.338115,0.02187,0.000000,6.264,3.065,6.307,3.037,106,90.188,0.323,0.02179,6.280,2.998,6.320,2.971,109,-0.387,0.221,52,51,55,55,
'AL470309',XS1528141788,Great-West Lifeco Inc.,GWOCN,1.750,12/7/2026,A2,EUR,CA,Corporate,Financial,Insurance,Life Insurance,SENR,500.0,96.663000,0.138661,0.01677,0.000000,2.786,2.959,2.814,2.937,71,96.960,0.120,0.01670,2.800,2.845,2.827,2.825,70,-0.286,-0.011,29,27,29,27,
'823HSCXX',XS2552362704,Great-West Lifeco Inc.,GWOCN,4.700,11/16/2029,A2,EUR,CA,Corporate,Financial,Insurance,Life Insurance,SENR,500.0,106.277000,0.642077,0.01852,0.000000,5.074,3.496,5.137,3.466,148,106.953,0.591,0.01850,5.093,3.374,5.153,3.346,147,-0.581,-0.070,101,96,97,92,
'AO478673',XS1654229373,Grand City Properties SA,GYCGR,1.375,8/3/2026,BBB1,EUR,DE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,587.4,91.848200,0.582309,0.01881,0.000000,2.417,4.811,2.463,4.755,251,92.011,0.567,0.01870,2.430,4.724,2.474,4.670,252,-0.159,0.077,193,194,205,206,
'AP653369',XS1706939904,Grand City Properties SA,GYCGR,2.000,10/25/2032,BBB1,EUR,DE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,255.0,64.566370,0.393443,0.00574,0.000000,7.351,7.684,7.638,7.542,547,64.816,0.372,0.00572,7.367,7.626,7.657,7.486,550,-0.349,0.324,394,394,502,502,
'AR386350',XS1781401085,Grand City Properties SA,GYCGR,1.500,2/22/2027,BBB1,EUR,DE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,667.6,90.081400,1.302740,0.02114,0.000000,2.892,4.999,2.949,4.937,274,90.227,1.286,0.02101,2.905,4.931,2.960,4.872,278,-0.142,0.148,217,220,232,235,
'BM906631',XS2271225281,Grand City Properties SA,GYCGR,1.500,6/9/2026,BBB3,EUR,DE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SUB,700.0,45.020000,0.860656,0.01113,0.000000,1.661,8.901,-5.587,9.422,693,44.006,0.844,0.01080,1.655,9.132,-5.870,9.495,712,2.297,1.856,415,418,674,690,
'BN333579',XS2282101539,Grand City Properties SA,GYCGR,0.125,1/11/2028,BBB1,EUR,DE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,1000.0,83.801000,0.122945,0.02908,0.000000,3.825,4.638,3.890,4.585,253,83.684,0.122,0.02883,3.834,4.662,3.900,4.609,266,0.141,0.536,185,195,206,217,
'AS178052',XS1808482746,Hannover Ruck SE,HANRUE,1.125,4/18/2028,A1,EUR,DE,Corporate,Financial,Insurance,Reinsurance,SENR,750.0,94.761400,0.805328,0.02483,0.000000,4.071,2.427,4.046,2.400,37,95.207,0.793,0.02476,4.087,2.309,4.052,2.282,36,-0.451,-0.042,-11,-14,-11,-15,
'BK291067',XS2198574209,Hannover Ruck SE,HANRUE,1.750,10/8/2030,A3,EUR,DE,Corporate,Financial,Insurance,Reinsurance,SUB,500.0,85.147570,0.425546,0.01482,0.000000,6.106,4.330,6.203,5.256,226,86.096,0.406,0.01488,6.130,4.146,6.224,5.124,218,-1.074,-0.475,182,172,178,166,
'64QAUEXX',XS2320745156,Hannover Ruck SE,HANRUE,1.375,6/30/2032,A3,EUR,DE,Corporate,Financial,Insurance,Reinsurance,JSUB,750.0,79.827400,0.710041,0.02093,0.000000,7.614,4.255,7.753,4.988,201,80.684,0.695,0.02099,7.639,4.113,7.779,4.899,197,-1.034,-0.340,160,153,163,156,
'EK480682',XS1109836038,Hannover Ruck SE,HANRUE,3.375,6/26/2025,A3,EUR,DE,Corporate,Financial,Insurance,Reinsurance,JSUB,500.0,98.137000,1.779713,0.01731,0.000000,1.377,4.692,1.402,5.439,190,98.199,1.743,0.01719,1.389,4.637,1.413,5.457,195,-0.025,0.068,191,194,150,153,
'ZR886808',XS2063350925,Hannover Ruck SE,HANRUE,1.125,10/9/2029,A3,EUR,DE,Corporate,Financial,Insurance,Reinsurance,SUB,750.0,84.282730,0.270492,0.02197,0.000000,5.350,4.258,5.409,5.186,212,84.961,0.258,0.02198,5.370,4.103,5.428,5.099,208,-0.781,-0.237,167,160,167,160,
'81TP27XX',XS2549815913,Hannover Ruck SE,HANRUE,5.875,8/26/2033,A2,EUR,DE,Corporate,Financial,Insurance,Reinsurance,JSUB,750.0,110.165600,2.118852,0.02918,0.000000,7.269,5.678,7.288,5.125,230,111.508,2.055,0.02930,7.305,5.568,7.315,4.992,223,-1.125,-0.492,213,203,186,176,
'92Y468XX',DE000A3515S3,Hamburger Sparkasse,HASPA,4.375,2/12/2029,AA3,EUR,DE,Corporate,Financial,Banking,Banking,SENR,500.0,103.978000,1.018836,0.01819,0.000000,4.489,3.511,4.543,3.481,148,104.649,0.971,0.01817,4.507,3.371,4.559,3.343,145,-0.590,-0.127,100,94,98,92,
'BO357504',DE000HCB0AZ3,Hamburg Commercial Bank AG,HCOB,0.375,3/9/2026,A3,EUR,DE,Corporate,Financial,Banking,Banking,SENR,500.0,91.589000,0.309426,0.01592,0.000000,2.069,4.522,2.105,4.472,211,91.850,0.305,0.01585,2.083,4.365,2.117,4.318,206,-0.278,-0.081,156,151,167,161,
'6PN9MEXX',DE000HCB0A86,Hamburg Commercial Bank AG,HCOB,0.500,9/22/2025,BBB2,EUR,DE,Corporate,Financial,Banking,Banking,SNPR,500.0,91.702000,0.143443,0.01591,0.000000,1.616,5.391,1.650,5.392,245,91.982,0.138,0.01584,1.630,5.245,1.663,5.262,238,-0.298,-0.168,191,184,201,193,
'8EBPC3XX',DE000HCB0BS6,Hamburg Commercial Bank AG,HCOB,4.875,3/17/2025,A3,EUR,DE,Corporate,Financial,Banking,Banking,SENR,750.0,100.005200,3.915984,0.02701,0.000000,1.097,4.854,1.121,4.797,188,100.244,3.863,0.02686,1.110,4.647,1.133,4.594,178,-0.178,-0.121,148,135,149,136,
'913HLSXX',DE000HCB0BZ1,Hamburg Commercial Bank AG,HCOB,4.875,3/30/2027,A3,EUR,DE,Corporate,Financial,Banking,Banking,SENR,500.0,100.496300,1.345287,0.01764,0.000000,2.890,4.708,2.942,4.654,246,100.967,1.292,0.01759,2.906,4.550,2.956,4.499,241,-0.408,-0.120,205,199,204,198,
'AL384619',XS1527192485,Heineken N.V.,HEIANA,1.375,1/29/2027,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,500.0,94.798280,1.284589,0.01665,0.000000,2.890,3.182,2.886,3.140,93,95.244,1.270,0.01660,2.905,3.016,2.893,2.973,87,-0.446,-0.163,49,42,51,44,
'AN487646',XS1611855237,Heineken N.V.,HEIANA,2.020,5/12/2032,A3,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,500.0,91.093200,1.313552,0.01601,0.000000,7.386,3.254,7.465,3.221,118,92.164,1.291,0.01607,7.413,3.097,7.486,3.065,111,-1.122,-0.449,67,58,71,61,
'AP269477',XS1691781865,Heineken N.V.,HEIANA,1.500,10/3/2029,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,800.0,91.583000,0.385246,0.02549,0.000000,5.347,3.123,5.368,3.092,113,92.373,0.369,0.02552,5.367,2.960,5.380,2.930,107,-0.834,-0.296,57,49,61,52,
'AU348883',XS1877595014,Heineken N.V.,HEIANA,1.750,3/17/2031,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,750.0,90.287600,1.405738,0.02383,0.000000,6.485,3.287,6.539,3.254,127,91.632,1.387,0.02400,6.515,3.061,6.558,3.030,114,-1.425,-0.805,72,57,76,60,
'AU348884',XS1877595444,Heineken N.V.,HEIANA,1.250,3/17/2027,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,600.0,94.169000,1.004098,0.01979,0.000000,3.023,3.197,3.018,3.154,97,94.610,0.990,0.01973,3.039,3.038,3.026,2.994,92,-0.447,-0.150,52,46,55,48,
'BH342255',XS2147977479,Heineken N.V.,HEIANA,1.625,3/30/2025,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,600.0,97.698600,1.247609,0.02057,0.000000,1.174,3.563,1.178,3.523,63,97.859,1.230,0.02045,1.186,3.409,1.187,3.369,59,-0.144,-0.082,22,14,24,17,
'BH342256',XS2147977636,Heineken N.V.,HEIANA,2.250,3/30/2030,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,800.0,95.049600,1.727459,0.02683,0.000000,5.596,3.136,5.602,3.098,113,95.882,1.703,0.02685,5.617,2.982,5.616,2.944,107,-0.828,-0.276,59,51,61,52,
'BJ187516',XS2168629967,Heineken N.V.,HEIANA,1.250,5/7/2033,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,650.0,83.825000,0.829918,0.01906,0.000000,8.454,3.290,8.590,3.261,117,84.787,0.816,0.01914,8.480,3.154,8.613,3.127,112,-1.108,-0.372,66,59,74,66,
'BJ187517',XS2168630205,Heineken N.V.,HEIANA,1.750,5/7/2040,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,850.0,79.030600,1.161885,0.02362,0.000000,13.377,3.450,13.726,3.410,105,80.429,1.143,0.02385,13.432,3.320,13.774,3.280,100,-1.691,-0.578,70,64,81,73,
'EJ300555',XS0811555183,Heineken N.V.,HEIANA,2.875,8/4/2025,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,750.0,99.135400,1.209699,0.02608,0.000000,1.500,3.439,1.521,3.410,74,99.459,1.178,0.02596,1.513,3.222,1.534,3.197,63,-0.290,-0.180,33,21,34,21,
'JK858593',XS1401174633,Heineken N.V.,HEIANA,1.000,5/4/2026,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,1000.0,95.036400,0.672131,0.03316,0.000000,2.225,3.247,2.246,3.221,91,95.358,0.661,0.03303,2.239,3.086,2.252,3.062,86,-0.324,-0.112,44,38,46,39,
'8EG3STXX',XS2599169922,Heineken N.V.,HEIANA,4.125,3/23/2035,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,750.0,105.653800,3.245902,0.02830,0.000000,8.687,3.505,8.819,3.454,127,107.279,3.201,0.02850,8.732,3.336,8.859,3.285,118,-1.430,-0.691,91,80,89,77,
'8EG4TIXX',XS2599730822,Heineken N.V.,HEIANA,3.875,9/23/2030,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,750.0,103.676800,1.101093,0.02723,0.000000,5.806,3.255,5.780,3.190,120,104.691,1.059,0.02728,5.830,3.090,5.796,3.025,114,-0.919,-0.358,71,61,69,59,
'97IDM6XX',XS2719096831,Heineken N.V.,HEIANA,3.625,11/15/2026,BBB1,EUR,NL,Corporate,Industrials,Consumer Goods,Beverage,SENR,600.0,101.184600,0.505123,0.02114,0.000000,1.694,2.929,1.889,2.531,29,101.580,0.466,0.02106,1.709,2.706,1.884,2.323,19,-0.348,-0.187,-13,-25,-13,-26,
'ZO181453',XS2225207468,Heimstaden Bostad Treasury BV,HEIBOS,1.375,3/3/2027,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,673.1,79.125600,1.157104,0.01872,0.000000,2.802,9.300,2.915,9.093,691,79.001,1.142,0.01856,2.811,9.327,2.925,9.119,703,0.174,0.460,563,573,649,660,
'ZP482061',XS2105772201,Heimstaden Bostad AB,HEIBOS,1.125,1/21/2026,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,484.7,85.496400,1.075685,0.01454,0.000000,1.803,10.602,1.913,9.029,659,85.351,1.063,0.01441,1.812,10.641,1.923,9.073,674,0.183,0.357,555,567,617,631,
'6T2VR5XX',XS2397252102,Heimstaden Bostad Treasury BV,HEIBOS,1.000,4/13/2028,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,654.3,71.472000,0.729508,0.01637,0.000000,3.790,9.416,3.943,9.205,717,71.557,0.719,0.01627,3.802,9.364,3.954,9.154,723,-0.102,0.297,551,554,669,672,
'6T23M0XX',XS2397252011,Heimstaden Bostad Treasury BV,HEIBOS,1.625,10/13/2031,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,699.8,62.840600,0.372951,0.01533,0.000000,6.637,8.302,6.898,8.136,612,62.800,0.355,0.01520,6.647,8.302,6.911,8.137,621,0.092,0.728,436,440,564,570,
'6NV4TBXX',XS2384269366,Heimstaden Bostad Treasury BV,HEIBOS,0.750,9/6/2029,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,677.6,65.377800,0.247951,0.01541,0.000000,5.079,8.754,5.270,8.570,661,65.448,0.240,0.01531,5.091,8.717,5.282,8.535,667,-0.094,0.434,480,483,609,612,
'74OPGXXX',XS2435611244,Heimstaden Bostad Treasury BV,HEIBOS,1.375,7/24/2028,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,469.8,71.529600,0.619877,0.01175,0.000000,4.008,9.336,4.169,9.127,711,71.644,0.605,0.01167,4.021,9.277,4.181,9.071,716,-0.137,0.287,547,549,662,664,
'74OPLAXX',XS2435603571,Heimstaden Bostad Treasury BV,HEIBOS,0.625,7/24/2025,BBB3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,676.0,88.146560,0.281762,0.02071,0.000000,1.413,9.173,1.473,8.972,629,88.521,0.275,0.02065,1.428,8.815,1.485,8.629,605,-0.414,-0.310,536,514,589,563,
'AL458017',XS1529515584,Heidelberg Materials AG,HEIGR,1.500,2/7/2025,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,1000.0,97.952290,1.364384,0.03441,0.000000,1.040,3.444,1.036,3.404,39,98.104,1.348,0.03421,1.052,3.278,1.036,3.235,33,-0.136,-0.093,-1,-10,0,-10,
'AN021911',XS1589806907,Heidelberg Materials Finance Luxembourg S.A.,HEIGR,1.625,4/7/2026,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,1000.0,96.865800,1.212090,0.03398,0.000000,2.139,3.083,2.112,3.051,71,97.099,1.194,0.03381,2.152,2.966,2.110,2.931,69,-0.219,-0.023,26,23,27,24,
'AN863182',XS1629387462,Heidelberg Materials Finance Luxembourg S.A.,HEIGR,1.500,6/14/2027,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,500.0,95.609800,0.840164,0.01671,0.000000,3.256,2.857,3.219,2.798,66,95.961,0.824,0.01665,3.271,2.741,3.227,2.682,65,-0.346,-0.026,21,19,22,19,
'AS240713',XS1810653540,Heidelberg Materials Finance Luxembourg S.A.,HEIGR,1.750,4/24/2028,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,750.0,94.746970,1.224044,0.02494,0.000000,4.002,3.071,3.992,3.037,100,95.317,1.205,0.02490,4.019,2.920,3.998,2.885,96,-0.571,-0.168,50,43,52,45,
'AZ227113',XS2018637327,Heidelberg Materials Finance Luxembourg S.A.,HEIGR,1.125,12/1/2027,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,750.0,93.636400,0.107582,0.02436,0.000000,3.728,2.871,3.725,2.843,77,94.405,0.095,0.02438,3.748,2.648,3.729,2.619,65,-0.800,-0.426,30,16,31,17,
'88MU1FXX',XS2577874782,Heidelberg Materials AG,HEIGR,3.750,5/31/2032,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,750.0,99.829000,2.243852,0.02652,0.000000,6.941,3.772,7.005,3.717,167,101.061,2.203,0.02664,6.972,3.599,7.029,3.545,159,-1.153,-0.520,120,109,120,109,
'98BPV4XX',XS2721465271,Heidelberg Materials Finance Luxembourg S.A.,HEIGR,4.875,11/21/2033,BBB2,EUR,DE,Corporate,Industrials,Basic Industry,Building Materials,SENR,750.0,104.941600,0.599385,0.02743,0.000000,7.588,4.239,7.864,4.184,206,106.453,0.546,0.02760,7.625,4.053,7.896,4.003,197,-1.362,-0.692,169,157,164,152,
'ZR343792',XS2047479469,HELLA GmbH & Co. KGaA,HELLA,0.500,1/26/2027,BBB3,EUR,DE,Corporate,Industrials,Automotive,Auto Parts & Equipment,SENR,500.0,90.557600,0.471233,0.01577,0.000000,2.914,3.831,2.953,3.795,159,90.932,0.466,0.01572,2.929,3.679,2.964,3.645,154,-0.404,-0.113,110,105,118,112,
'AM962912',XS1587893451,ELM BV,HELNSW,3.375,9/29/2027,A3,EUR,CH,Corporate,Financial,Insurance,Multi-Line Insurance,SUB,500.0,94.865600,0.903689,0.01659,0.000000,3.370,4.908,3.322,5.898,247,95.243,0.867,0.01653,3.385,4.787,3.341,5.860,247,-0.355,-0.018,218,217,211,209,
'BK202854',XS2197076651,Helvetia Europe SA,HELNSW,2.750,9/30/2031,A3,EUR,CH,Corporate,Financial,Insurance,Multi-Line Insurance,SUB,600.0,85.831600,0.730740,0.01800,0.000000,6.624,5.001,6.777,5.167,289,86.650,0.701,0.01803,6.648,4.856,6.797,5.028,284,-0.903,-0.275,252,245,242,234,
'AN941949',XS1632767718,Hemso Fastighets AB,HEMSOF,1.750,6/19/2029,A3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,263.0,86.838800,0.956284,0.00800,0.000000,4.953,4.525,5.031,4.475,250,87.115,0.937,0.00796,4.967,4.457,5.043,4.407,254,-0.292,0.216,183,184,199,199,
'BN484140',XS2281473111,Hemso Treasury Oyj,HEMSOF,0.000,1/19/2028,A2,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,500.0,85.361600,0.000000,0.01479,0.000000,3.883,3.997,3.937,3.958,191,85.504,0.000,0.01470,3.896,3.943,3.948,3.905,196,-0.167,0.233,130,133,144,147,
'QZ346930',XS1488494987,Hemso Fastighets AB,HEMSOF,1.000,9/9/2026,A3,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,500.0,92.395620,0.322404,0.01606,0.000000,2.543,4.052,2.581,4.012,177,92.560,0.311,0.01597,2.556,3.971,2.593,3.932,179,-0.165,0.085,126,127,133,134,
'6WUZUWXX',XS2407955827,Henkel AG & Co. KGaA,HENKEL,0.500,11/17/2032,A2,EUR,DE,Corporate,Industrials,Consumer Goods,Personal & Household Products,SENR,500.0,81.941000,0.066940,0.01421,0.000000,8.426,2.832,8.539,2.811,74,82.966,0.061,0.01428,8.451,2.682,8.560,2.662,68,-1.228,-0.481,27,18,30,20,
'7VCJ93XX',XS2530219349,Henkel AG & Co. KGaA,HENKEL,2.625,9/13/2027,A2,EUR,DE,Corporate,Industrials,Consumer Goods,Personal & Household Products,SENR,650.0,98.940120,0.817623,0.02247,0.000000,3.436,2.930,3.430,2.892,78,99.406,0.789,0.02240,3.452,2.794,3.440,2.756,75,-0.437,-0.094,33,28,34,29,
'7GUHASXX',DE000A30VGD9,Heraeus Finance GmbH,HERAEU,2.625,6/9/2027,BBB1,EUR,DE,Corporate,Industrials,Capital Goods,Machinery,SENR,500.0,96.644200,1.506148,0.01700,0.000000,3.156,3.682,3.122,3.600,145,97.009,1.477,0.01694,3.170,3.561,3.130,3.479,143,-0.341,-0.033,99,96,102,98,
'AZ342180',XS2020608548,Hera SpA,HERIM,0.875,7/5/2027,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,357.2,92.191000,0.439891,0.01146,0.000000,3.334,3.273,3.342,3.236,111,92.522,0.430,0.01142,3.348,3.159,3.363,3.131,111,-0.346,-0.011,63,62,67,65,
'BM780457',XS2265990452,Hera SpA,HERIM,0.250,12/3/2030,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,500.0,79.640600,0.022541,0.01380,0.000000,6.609,3.635,6.702,3.602,163,80.353,0.020,0.01382,6.629,3.495,6.719,3.465,159,-0.883,-0.241,98,92,112,105,
'EJ525193',XS0880764435,Hera SpA,HERIM,5.200,1/29/2028,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,599.0,107.264000,4.858082,0.02327,0.000000,3.503,3.262,3.541,3.236,116,107.829,4.801,0.02321,3.520,3.123,3.555,3.099,113,-0.451,-0.096,73,67,69,64,
'QZ728780',XS1504194173,Hera SpA,HERIM,0.875,10/14/2026,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,325.4,93.586000,0.198429,0.01057,0.000000,2.658,3.334,2.689,3.306,107,93.914,0.189,0.01053,2.672,3.193,2.701,3.168,104,-0.338,-0.077,61,57,64,60,
'6TZ25WXX',XS2399933386,Hera SpA,HERIM,1.000,4/25/2034,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,500.0,76.955580,0.696721,0.01345,0.000000,9.325,3.735,9.533,3.700,155,77.839,0.686,0.01350,9.351,3.611,9.558,3.578,151,-1.112,-0.324,99,94,116,109,
'7J9CC6XX',XS2485360981,Hera SpA,HERIM,2.500,5/25/2029,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,500.0,95.581200,1.536885,0.01682,0.000000,4.855,3.410,4.852,3.364,139,96.244,1.510,0.01681,4.874,3.268,4.863,3.222,135,-0.651,-0.159,85,78,87,80,
'8HZFKTXX',XS2613472963,Hera SpA,HERIM,4.250,4/20/2033,BBB2,EUR,IT,Corporate,Utility,Utility,Electric-Integrated,SENR,600.0,102.745000,3.019126,0.02199,0.000000,7.381,3.890,7.470,3.832,174,103.719,2.973,0.02202,7.410,3.766,7.496,3.709,171,-0.870,-0.219,132,126,130,123,
'AL018894',DE000HLB2KJ1,Landesbank Hessen-Thuringen Girozentrale,HESLAN,0.875,11/2/2026,A1,EUR,DE,Corporate,Financial,Banking,Banking,SENR,250.0,92.588570,0.153005,0.00803,0.000000,2.699,3.684,2.735,3.651,142,92.681,0.143,0.00798,2.710,3.637,2.746,3.604,147,-0.089,0.177,94,99,100,104,
